,rar,alpha,gamma,epochs,ticker,perf
304,0.1,0.4,0.8,80,QQQ,0.9986142798395762
305,0.1,0.4,0.8,80,SPY,0.9997501592949146
306,0.1,0.4,0.8,80,VGT,0.9989620686705616
307,0.1,0.4,0.8,80,XLI,0.9991970652641826
308,0.1,0.4,0.9,20,AAPL,0.9983855338212156
309,0.1,0.4,0.9,20,AMZN,1.0010826192689168
310,0.1,0.4,0.9,20,DJIA,1.000278478974524
311,0.1,0.4,0.9,20,QQQ,1.0008317363177703
312,0.1,0.4,0.9,20,SPY,0.9998212331962064
313,0.1,0.4,0.9,20,VGT,1.0031104685162455
314,0.1,0.4,0.9,20,XLI,1.002612083325535
315,0.1,0.4,0.9,40,AAPL,1.0013680457689147
316,0.1,0.4,0.9,40,AMZN,0.9957827122140032
317,0.1,0.4,0.9,40,DJIA,1.0001433109567128
318,0.1,0.4,0.9,40,QQQ,0.9991241250315056
319,0.1,0.4,0.9,40,SPY,1.0006091015766805
320,0.1,0.4,0.9,40,VGT,0.9996295982725008
321,0.1,0.4,0.9,40,XLI,0.9997824215313784
322,0.1,0.4,0.9,60,AAPL,1.0033702469962031
323,0.1,0.4,0.9,60,AMZN,0.995507951261125
324,0.1,0.4,0.9,60,DJIA,1.0000436501442835
325,0.1,0.4,0.9,60,QQQ,1.0008750967274078
326,0.1,0.4,0.9,60,SPY,1.0011527679656795
327,0.1,0.4,0.9,60,VGT,1.0000670767791269
328,0.1,0.4,0.9,60,XLI,1.0004197346010597
329,0.1,0.4,0.9,80,AAPL,1.0018697877779026
330,0.1,0.4,0.9,80,AMZN,0.9983376835028837
331,0.1,0.4,0.9,80,DJIA,1.0004708122807062
332,0.1,0.4,0.9,80,QQQ,1.0016940185981928
333,0.1,0.4,0.9,80,SPY,1.0009219924392034
334,0.1,0.4,0.9,80,VGT,0.9999155801421308
335,0.1,0.4,0.9,80,XLI,1.001640476145913
336,0.1,0.5,0.7,20,AAPL,0.9984250558566145
337,0.1,0.5,0.7,20,AMZN,1.0043201639907822
338,0.1,0.5,0.7,20,DJIA,0.9993172596884704
339,0.1,0.5,0.7,20,QQQ,1.0011980314037967
340,0.1,0.5,0.7,20,SPY,1.0001064828134718
341,0.1,0.5,0.7,20,VGT,1.000380587622262
342,0.1,0.5,0.7,20,XLI,1.0002814014860846
343,0.1,0.5,0.7,40,AAPL,0.9990803079830359
344,0.1,0.5,0.7,40,AMZN,0.9997182363351624
345,0.1,0.5,0.7,40,DJIA,1.0010141301210091
346,0.1,0.5,0.7,40,QQQ,1.00013745683194
347,0.1,0.5,0.7,40,SPY,1.0001515824801197
348,0.1,0.5,0.7,40,VGT,0.9998448462165564
349,0.1,0.5,0.7,40,XLI,1.0026622807838446
350,0.1,0.5,0.7,60,AAPL,0.9995002874244032
351,0.1,0.5,0.7,60,AMZN,1.0016914732432742
352,0.1,0.5,0.7,60,DJIA,1.0010765769126204
353,0.1,0.5,0.7,60,QQQ,0.9993776105345544
354,0.1,0.5,0.7,60,SPY,1.0004799434019764
355,0.1,0.5,0.7,60,VGT,0.997742816194788
356,0.1,0.5,0.7,60,XLI,1.0008572872410109
357,0.1,0.5,0.7,80,AAPL,1.0012494985411675
358,0.1,0.5,0.7,80,AMZN,1.006176264626119
359,0.1,0.5,0.7,80,DJIA,1.0009710715352484
360,0.1,0.5,0.7,80,QQQ,0.9999769534514552
361,0.1,0.5,0.7,80,SPY,1.0000386123843816
362,0.1,0.5,0.7,80,VGT,1.0013669435856791
363,0.1,0.5,0.7,80,XLI,1.0005503191150875
364,0.1,0.5,0.8,20,AAPL,0.9980694236125984
365,0.1,0.5,0.8,20,AMZN,1.0015299015800665
366,0.1,0.5,0.8,20,DJIA,1.0005225891195957
367,0.1,0.5,0.8,20,QQQ,1.0002188714619873
368,0.1,0.5,0.8,20,SPY,0.9998465898335451
369,0.1,0.5,0.8,20,VGT,0.999869058446263
370,0.1,0.5,0.8,20,XLI,1.0016465777012482
371,0.1,0.5,0.8,40,AAPL,1.0012932210317258
372,0.1,0.5,0.8,40,AMZN,0.9969829770438372
373,0.1,0.5,0.8,40,DJIA,1.0007455641038874
374,0.1,0.5,0.8,40,QQQ,1.0008512984687221
375,0.1,0.5,0.8,40,SPY,1.0009515768564698
376,0.1,0.5,0.8,40,VGT,0.9972574805665004
377,0.1,0.5,0.8,40,XLI,1.0008983885156004
378,0.1,0.5,0.8,60,AAPL,0.9959758978826878
379,0.1,0.5,0.8,60,AMZN,0.9973997020664368
380,0.1,0.5,0.8,60,DJIA,0.9997900324839364
381,0.1,0.5,0.8,60,QQQ,1.0002721898200753
382,0.1,0.5,0.8,60,SPY,1.0009945676542704
383,0.1,0.5,0.8,60,VGT,0.9975655973368291
384,0.1,0.5,0.8,60,XLI,0.9995823242059556
385,0.1,0.5,0.8,80,AAPL,0.9993107005887248
386,0.1,0.5,0.8,80,AMZN,0.996305623814314
387,0.1,0.5,0.8,80,DJIA,0.9999359260620814
388,0.1,0.5,0.8,80,QQQ,1.0005753766288898
389,0.1,0.5,0.8,80,SPY,1.000442902626998
390,0.1,0.5,0.8,80,VGT,1.0010035593897886
391,0.1,0.5,0.8,80,XLI,1.0002400756143666
392,0.1,0.5,0.9,20,AAPL,0.9993157977702664
393,0.1,0.5,0.9,20,AMZN,1.0028539234285276
394,0.1,0.5,0.9,20,DJIA,0.9998918948143968
395,0.1,0.5,0.9,20,QQQ,0.9998334387201476
396,0.1,0.5,0.9,20,SPY,1.0014119278626263
397,0.1,0.5,0.9,20,VGT,1.002542781630825
398,0.1,0.5,0.9,20,XLI,0.9979011959797108
399,0.1,0.5,0.9,40,AAPL,1.0006199022285065
400,0.1,0.5,0.9,40,AMZN,0.9948322532180645
401,0.1,0.5,0.9,40,DJIA,1.0000288298568798
402,0.1,0.5,0.9,40,QQQ,0.9992513497618848
403,0.1,0.5,0.9,40,SPY,1.0002638546406917
404,0.1,0.5,0.9,40,VGT,1.0002593693648094
405,0.1,0.5,0.9,40,XLI,0.9994972767598116
406,0.1,0.5,0.9,60,AAPL,1.0007740730916954
407,0.1,0.5,0.9,60,AMZN,0.9956821278058592
408,0.1,0.5,0.9,60,DJIA,0.9989748193218374
409,0.1,0.5,0.9,60,QQQ,0.9993213030232009
410,0.1,0.5,0.9,60,SPY,1.0003038076631268
411,0.1,0.5,0.9,60,VGT,1.000198018332865
412,0.1,0.5,0.9,60,XLI,0.9993539089258644
413,0.1,0.5,0.9,80,AAPL,0.9997839455772038
414,0.1,0.5,0.9,80,AMZN,1.0041234514457418
415,0.1,0.5,0.9,80,DJIA,0.99987794988946
416,0.1,0.5,0.9,80,QQQ,1.0003028595938117
417,0.1,0.5,0.9,80,SPY,1.0014047426451942
418,0.1,0.5,0.9,80,VGT,0.9997536270339066
419,0.1,0.5,0.9,80,XLI,1.000717737558255
420,0.1,0.6,0.7,20,AAPL,0.997214503558116
421,0.1,0.6,0.7,20,AMZN,1.0003298913943035
422,0.1,0.6,0.7,20,DJIA,1.0008516833826206
423,0.1,0.6,0.7,20,QQQ,0.9996533555014124
424,0.1,0.6,0.7,20,SPY,1.0001981985238924
425,0.1,0.6,0.7,20,VGT,1.0009975368813184
426,0.1,0.6,0.7,20,XLI,1.0010176683074727
427,0.1,0.6,0.7,40,AAPL,0.9990824318086776
428,0.1,0.6,0.7,40,AMZN,0.996546899071822
429,0.1,0.6,0.7,40,DJIA,0.999010322091918
430,0.1,0.6,0.7,40,QQQ,0.9998378693881522
431,0.1,0.6,0.7,40,SPY,1.000307673922682
432,0.1,0.6,0.7,40,VGT,0.9997554686995404
433,0.1,0.6,0.7,40,XLI,1.0005015066724068
434,0.1,0.6,0.7,60,AAPL,1.0015376686435555
435,0.1,0.6,0.7,60,AMZN,1.0018529175844466
436,0.1,0.6,0.7,60,DJIA,1.0012772178737652
437,0.1,0.6,0.7,60,QQQ,0.9995558984926004
438,0.1,0.6,0.7,60,SPY,1.0006542815811896
439,0.1,0.6,0.7,60,VGT,1.0004499599372267
440,0.1,0.6,0.7,60,XLI,1.0007823279492412
441,0.1,0.6,0.7,80,AAPL,0.9969225200087974
442,0.1,0.6,0.7,80,AMZN,0.996050470454922
443,0.1,0.6,0.7,80,DJIA,1.001707236511573
444,0.1,0.6,0.7,80,QQQ,0.9987022033950772
445,0.1,0.6,0.7,80,SPY,0.9998467655726146
446,0.1,0.6,0.7,80,VGT,0.9976971498696874
447,0.1,0.6,0.7,80,XLI,1.0005060547642668
448,0.1,0.6,0.8,20,AAPL,0.9977411462428584
449,0.1,0.6,0.8,20,AMZN,0.9964062082224576
450,0.1,0.6,0.8,20,DJIA,0.9996699335740216
451,0.1,0.6,0.8,20,QQQ,1.0017108834362882
452,0.1,0.6,0.8,20,SPY,1.0013756452762097
453,0.1,0.6,0.8,20,VGT,0.9983029967653024
454,0.1,0.6,0.8,20,XLI,0.9991865279155518
455,0.1,0.6,0.8,40,AAPL,0.999913536698292
456,0.1,0.6,0.8,40,AMZN,0.9967121630740636
457,0.1,0.6,0.8,40,DJIA,1.0002520077008388
458,0.1,0.6,0.8,40,QQQ,0.9993557225039912
459,0.1,0.6,0.8,40,SPY,0.9999727453806984
460,0.1,0.6,0.8,40,VGT,0.9999581653868116
461,0.1,0.6,0.8,40,XLI,0.9995199985026852
462,0.1,0.6,0.8,60,AAPL,1.0044128377236743
463,0.1,0.6,0.8,60,AMZN,0.9968629123642428
464,0.1,0.6,0.8,60,DJIA,1.0011806926541558
465,0.1,0.6,0.8,60,QQQ,0.9995312866182324
466,0.1,0.6,0.8,60,SPY,0.9998764654755576
467,0.1,0.6,0.8,60,VGT,1.0007106559995542
468,0.1,0.6,0.8,60,XLI,1.0007361358063969
469,0.1,0.6,0.8,80,AAPL,0.9993050087360033
470,0.1,0.6,0.8,80,AMZN,1.00022930698616
471,0.1,0.6,0.8,80,DJIA,0.9990302938173056
472,0.1,0.6,0.8,80,QQQ,1.0014718749861808
473,0.1,0.6,0.8,80,SPY,0.99992404557366
474,0.1,0.6,0.8,80,VGT,1.001543944236808
475,0.1,0.6,0.8,80,XLI,1.0003744221303044
476,0.1,0.6,0.9,20,AAPL,1.000995262452934
477,0.1,0.6,0.9,20,AMZN,0.9935314039800864
478,0.1,0.6,0.9,20,DJIA,0.9995899415003504
479,0.1,0.6,0.9,20,QQQ,0.998712523933124
480,0.1,0.6,0.9,20,SPY,1.0015073792835767
481,0.1,0.6,0.9,20,VGT,0.9996985778151742
482,0.1,0.6,0.9,20,XLI,0.998245784124726
483,0.1,0.6,0.9,40,AAPL,1.0006555258639485
484,0.1,0.6,0.9,40,AMZN,0.995346506919953
485,0.1,0.6,0.9,40,DJIA,1.000584022167289
486,0.1,0.6,0.9,40,QQQ,1.0003395695796171
487,0.1,0.6,0.9,40,SPY,0.9995908442956852
488,0.1,0.6,0.9,40,VGT,0.9984269207874301
489,0.1,0.6,0.9,40,XLI,1.0000882292388031
490,0.1,0.6,0.9,60,AAPL,1.003536669973542
491,0.1,0.6,0.9,60,AMZN,0.9994373639245748
492,0.1,0.6,0.9,60,DJIA,1.0004375282154565
493,0.1,0.6,0.9,60,QQQ,1.0006687301847
494,0.1,0.6,0.9,60,SPY,0.9999918607704699
495,0.1,0.6,0.9,60,VGT,1.0007937928012691
496,0.1,0.6,0.9,60,XLI,0.999967171386326
497,0.1,0.6,0.9,80,AAPL,0.9994227536296184
498,0.1,0.6,0.9,80,AMZN,0.9958401344520698
499,0.1,0.6,0.9,80,DJIA,1.0003860132812044
500,0.1,0.6,0.9,80,QQQ,1.0011245229956969
501,0.1,0.6,0.9,80,SPY,1.0003443531772869
502,0.1,0.6,0.9,80,VGT,1.0010369974042117
503,0.1,0.6,0.9,80,XLI,1.0019475004211198
504,0.1,0.7,0.7,20,AAPL,1.0021519828508159
505,0.1,0.7,0.7,20,AMZN,1.002760214410308
506,0.1,0.7,0.7,20,DJIA,1.0006023372516055
507,0.1,0.7,0.7,20,QQQ,1.001753722070652
508,0.1,0.7,0.7,20,SPY,0.9997128272951896
509,0.1,0.7,0.7,20,VGT,0.9994381436010412
510,0.1,0.7,0.7,20,XLI,1.0010324730015532
511,0.1,0.7,0.7,40,AAPL,0.9969951265280922
512,0.1,0.7,0.7,40,AMZN,1.0005066143797512
513,0.1,0.7,0.7,40,DJIA,1.0005127798928382
514,0.1,0.7,0.7,40,QQQ,1.000116240918678
515,0.1,0.7,0.7,40,SPY,1.0006522831769002
516,0.1,0.7,0.7,40,VGT,1.0004238885853387
517,0.1,0.7,0.7,40,XLI,1.0008017181680355
518,0.1,0.7,0.7,60,AAPL,1.0009334166502273
519,0.1,0.7,0.7,60,AMZN,1.0000656981703822
520,0.1,0.7,0.7,60,DJIA,0.9998281298507661
521,0.1,0.7,0.7,60,QQQ,1.0007197757250677
522,0.1,0.7,0.7,60,SPY,1.0000059851706349
523,0.1,0.7,0.7,60,VGT,0.9999854586969392
524,0.1,0.7,0.7,60,XLI,0.9995917947182238
525,0.1,0.7,0.7,80,AAPL,0.9992283716675994
526,0.1,0.7,0.7,80,AMZN,1.0039827605963767
527,0.1,0.7,0.7,80,DJIA,0.9990471299498732
528,0.1,0.7,0.7,80,QQQ,0.9991335788919792
529,0.1,0.7,0.7,80,SPY,0.9995100746188101
530,0.1,0.7,0.7,80,VGT,0.9994466362108128
531,0.1,0.7,0.7,80,XLI,0.9993255909711958
532,0.1,0.7,0.8,20,AAPL,0.9993294185720524
533,0.1,0.7,0.8,20,AMZN,0.9984483263518416
534,0.1,0.7,0.8,20,DJIA,1.0002234923069342
535,0.1,0.7,0.8,20,QQQ,1.0002835450650227
536,0.1,0.7,0.8,20,SPY,0.9999714649960408
537,0.1,0.7,0.8,20,VGT,1.0022957976856108
538,0.1,0.7,0.8,20,XLI,0.999528083999326
539,0.1,0.7,0.8,40,AAPL,1.0003497232891168
540,0.1,0.7,0.8,40,AMZN,0.9981795495346379
541,0.1,0.7,0.8,40,DJIA,0.999888435167259
542,0.1,0.7,0.8,40,QQQ,0.9994501638285922
543,0.1,0.7,0.8,40,SPY,1.00034471469766
544,0.1,0.7,0.8,40,VGT,0.9980041406927808
545,0.1,0.7,0.8,40,XLI,1.00036195698965
546,0.1,0.7,0.8,60,AAPL,1.0013436359328642
547,0.1,0.7,0.8,60,AMZN,1.0054835054302853
548,0.1,0.7,0.8,60,DJIA,1.000844980531127
549,0.1,0.7,0.8,60,QQQ,1.0002816790551443
550,0.1,0.7,0.8,60,SPY,1.0006184659585888
551,0.1,0.7,0.8,60,VGT,1.0019655983842215
552,0.1,0.7,0.8,60,XLI,1.0013618634075128
553,0.1,0.7,0.8,80,AAPL,1.0010890505933023
554,0.1,0.7,0.8,80,AMZN,0.9926262716288308
555,0.1,0.7,0.8,80,DJIA,1.0002482478945782
556,0.1,0.7,0.8,80,QQQ,0.9998957156943812
557,0.1,0.7,0.8,80,SPY,1.000526589572447
558,0.1,0.7,0.8,80,VGT,1.0005879888487583
559,0.1,0.7,0.8,80,XLI,1.0010265398940654
560,0.1,0.7,0.9,20,AAPL,1.0031195789350478
561,0.1,0.7,0.9,20,AMZN,1.0013181650348228
562,0.1,0.7,0.9,20,DJIA,0.9995597288823528
563,0.1,0.7,0.9,20,QQQ,0.9988087693620632
564,0.1,0.7,0.9,20,SPY,0.9994095920393208
565,0.1,0.7,0.9,20,VGT,0.9992492288570676
566,0.1,0.7,0.9,20,XLI,1.0019162627037752
567,0.1,0.7,0.9,40,AAPL,1.0046607306526565
568,0.1,0.7,0.9,40,AMZN,1.0049223972192871
569,0.1,0.7,0.9,40,DJIA,1.000427001855664
570,0.1,0.7,0.9,40,QQQ,0.9993751608438608
571,0.1,0.7,0.9,40,SPY,0.9999154946125932
572,0.1,0.7,0.9,40,VGT,0.9978532550349052
573,0.1,0.7,0.9,40,XLI,0.9998697898145203
574,0.1,0.7,0.9,60,AAPL,1.004549678169621
575,0.1,0.7,0.9,60,AMZN,1.0027889891903594
576,0.1,0.7,0.9,60,DJIA,1.0013416378207507
577,0.1,0.7,0.9,60,QQQ,0.9999049926818808
578,0.1,0.7,0.9,60,SPY,0.9997518714955748
579,0.1,0.7,0.9,60,VGT,0.9996361793904528
580,0.1,0.7,0.9,60,XLI,1.000177862209661
581,0.1,0.7,0.9,80,AAPL,0.998975523145452
582,0.1,0.7,0.9,80,AMZN,0.9951431736290604
583,0.1,0.7,0.9,80,DJIA,1.0007364324805303
584,0.1,0.7,0.9,80,QQQ,1.0009785585736954
585,0.1,0.7,0.9,80,SPY,0.998894104155024
586,0.1,0.7,0.9,80,VGT,0.9969778441514456
587,0.1,0.7,0.9,80,XLI,1.0008559022253831
588,0.1,0.8,0.7,20,AAPL,1.0001927678545306
589,0.1,0.8,0.7,20,AMZN,0.996755452566175
590,0.1,0.8,0.7,20,DJIA,1.0000421832787345
591,0.1,0.8,0.7,20,QQQ,0.9994293458795228
592,0.1,0.8,0.7,20,SPY,1.0006570683007383
593,0.1,0.8,0.7,20,VGT,0.9982487156346066
594,0.1,0.8,0.7,20,XLI,1.001160998708566
595,0.1,0.8,0.7,40,AAPL,0.9988510669628068
596,0.1,0.8,0.7,40,AMZN,0.9986976228975946
597,0.1,0.8,0.7,40,DJIA,1.0004785167899164
598,0.1,0.8,0.7,40,QQQ,1.000747005319455
599,0.1,0.8,0.7,40,SPY,1.000142564555237
600,0.1,0.8,0.7,40,VGT,0.9985492475355724
601,0.1,0.8,0.7,40,XLI,0.9998562765539314
602,0.1,0.8,0.7,60,AAPL,0.9977397586767724
603,0.1,0.8,0.7,60,AMZN,1.0001186641372022
604,0.1,0.8,0.7,60,DJIA,0.999447634640771
605,0.1,0.8,0.7,60,QQQ,0.9993086477618932
606,0.1,0.8,0.7,60,SPY,1.000479079769972
607,0.1,0.8,0.7,60,VGT,0.9995333690610648
608,0.1,0.8,0.7,60,XLI,1.0008126859944977
609,0.1,0.8,0.7,80,AAPL,1.0019376086100842
610,0.1,0.8,0.7,80,AMZN,0.9942819673800944
611,0.1,0.8,0.7,80,DJIA,0.99987794988946
612,0.1,0.8,0.7,80,QQQ,0.9998480307405224
613,0.1,0.8,0.7,80,SPY,1.0002855207575458
614,0.1,0.8,0.7,80,VGT,0.9998098982108786
615,0.1,0.8,0.7,80,XLI,1.0005336427782658
616,0.1,0.8,0.8,20,AAPL,1.0026193943981976
617,0.1,0.8,0.8,20,AMZN,1.0035086133357105
618,0.1,0.8,0.8,20,DJIA,1.000514998597668
619,0.1,0.8,0.8,20,QQQ,1.0007215179238649
620,0.1,0.8,0.8,20,SPY,1.0000163537758038
621,0.1,0.8,0.8,20,VGT,0.9967114048853892
622,0.1,0.8,0.8,20,XLI,1.0014375526399522
623,0.1,0.8,0.8,40,AAPL,1.0021519828508159
624,0.1,0.8,0.8,40,AMZN,0.9971580448428204
625,0.1,0.8,0.8,40,DJIA,1.0008675468532648
626,0.1,0.8,0.8,40,QQQ,1.0007096409036431
627,0.1,0.8,0.8,40,SPY,1.000241711517788
628,0.1,0.8,0.8,40,VGT,0.9997260544190382
629,0.1,0.8,0.8,40,XLI,1.0008587284059218
630,0.1,0.8,0.8,60,AAPL,0.998492074354664
631,0.1,0.8,0.8,60,AMZN,0.9964893495117204
632,0.1,0.8,0.8,60,DJIA,1.0017011475614404
633,0.1,0.8,0.8,60,QQQ,1.0005378530274014
634,0.1,0.8,0.8,60,SPY,1.0000694671440749
635,0.1,0.8,0.8,60,VGT,1.0005779949760056
636,0.1,0.8,0.8,60,XLI,1.0014985494768756
637,0.1,0.8,0.8,80,AAPL,0.9975026736605036
638,0.1,0.8,0.8,80,AMZN,0.9944343718567376
639,0.1,0.8,0.8,80,DJIA,1.0009212132420668
640,0.1,0.8,0.8,80,QQQ,1.0014873779023747
641,0.1,0.8,0.8,80,SPY,1.0001582103536422
642,0.1,0.8,0.8,80,VGT,0.9988936477373702
643,0.1,0.8,0.8,80,XLI,0.999904134458814
644,0.1,0.8,0.9,20,AAPL,0.9985584321069584
645,0.1,0.8,0.9,20,AMZN,0.9972402948778344
646,0.1,0.8,0.9,20,DJIA,1.0009506892116955
647,0.1,0.8,0.9,20,QQQ,0.9989320586687652
648,0.1,0.8,0.9,20,SPY,1.0003136490510844
649,0.1,0.8,0.9,20,VGT,0.9988460088225392
650,0.1,0.8,0.9,20,XLI,1.0005261562073031
651,0.1,0.8,0.9,40,AAPL,0.9998948092757378
652,0.1,0.8,0.9,40,AMZN,0.9944435390433024
653,0.1,0.8,0.9,40,DJIA,1.0006525503690185
654,0.1,0.8,0.9,40,QQQ,1.0008845329005838
655,0.1,0.8,0.9,40,SPY,0.9997115368682992
656,0.1,0.8,0.9,40,VGT,0.9999431527570002
657,0.1,0.8,0.9,40,XLI,1.0009334069512812
658,0.1,0.8,0.9,60,AAPL,1.000903097859279
659,0.1,0.8,0.9,60,AMZN,1.0048149374212194
660,0.1,0.8,0.9,60,DJIA,1.0003234771736806
661,0.1,0.8,0.9,60,QQQ,0.9981284009356579
662,0.1,0.8,0.9,60,SPY,0.9995272819843852
663,0.1,0.8,0.9,60,VGT,0.9983606731942521
664,0.1,0.8,0.9,60,XLI,1.0022225757547398
665,0.1,0.8,0.9,80,AAPL,0.9971659670627676
666,0.1,0.8,0.9,80,AMZN,1.001376987815281
667,0.1,0.8,0.9,80,DJIA,1.0016452003181266
668,0.1,0.8,0.9,80,QQQ,1.001256045739351
669,0.1,0.8,0.9,80,SPY,0.9994493843860344
670,0.1,0.8,0.9,80,VGT,0.9984666257019712
671,0.1,0.8,0.9,80,XLI,1.0022268243837618
672,0.1,0.9,0.7,20,AAPL,1.0001352263384582
673,0.1,0.9,0.7,20,AMZN,0.995346506919953
674,0.1,0.9,0.7,20,DJIA,0.999509967445099
675,0.1,0.9,0.7,20,QQQ,1.0007890214944877
676,0.1,0.9,0.7,20,SPY,1.000689178339507
677,0.1,0.9,0.7,20,VGT,1.0015637399603037
678,0.1,0.9,0.7,20,XLI,0.997797881300417
679,0.1,0.9,0.7,40,AAPL,0.9975012860944172
680,0.1,0.9,0.7,40,AMZN,1.0027288931895444
681,0.1,0.9,0.7,40,DJIA,0.9997376935812896
682,0.1,0.9,0.7,40,QQQ,1.0009682380356486
683,0.1,0.9,0.7,40,SPY,1.0000882913091005
684,0.1,0.9,0.7,40,VGT,0.999849114342124
685,0.1,0.9,0.7,40,XLI,0.9999887327107004
686,0.1,0.9,0.7,60,AAPL,0.9958023482904148
687,0.1,0.9,0.7,60,AMZN,1.0043659999236063
688,0.1,0.9,0.7,60,DJIA,1.0010612697952834
689,0.1,0.9,0.7,60,QQQ,0.9997636446445076
690,0.1,0.9,0.7,60,SPY,1.0014578560134644
691,0.1,0.9,0.7,60,VGT,0.9995473517546448
692,0.1,0.9,0.7,60,XLI,0.9993812161934528
693,0.1,0.9,0.7,80,AAPL,1.001107268297702
694,0.1,0.9,0.7,80,AMZN,1.000964209775786
695,0.1,0.9,0.7,80,DJIA,1.0005988839802162
696,0.1,0.9,0.7,80,QQQ,0.9990983281082108
697,0.1,0.9,0.7,80,SPY,1.0008400528422283
698,0.1,0.9,0.7,80,VGT,1.00106457001908
699,0.1,0.9,0.7,80,XLI,1.0009504201837955
700,0.1,0.9,0.8,20,AAPL,0.9981848086999447
701,0.1,0.9,0.8,20,AMZN,1.0027119593588063
702,0.1,0.9,0.8,20,DJIA,0.9993130120543328
703,0.1,0.9,0.8,20,QQQ,0.9991461368731509
704,0.1,0.9,0.8,20,SPY,0.9998710276065992
705,0.1,0.9,0.8,20,VGT,0.998734522589644
706,0.1,0.9,0.8,20,XLI,1.0006649385165365
707,0.1,0.9,0.8,40,AAPL,0.9993825425307884
708,0.1,0.9,0.8,40,AMZN,1.0028588889879175
709,0.1,0.9,0.8,40,DJIA,1.0015867206277451
710,0.1,0.9,0.8,40,QQQ,1.000355903798789
711,0.1,0.9,0.8,40,SPY,1.0007936476853398
712,0.1,0.9,0.8,40,VGT,1.000662118072588
713,0.1,0.9,0.8,40,XLI,0.9983455613992398
714,0.1,0.9,0.8,60,AAPL,0.9979499041446701
715,0.1,0.9,0.8,60,AMZN,0.9986954584229889
716,0.1,0.9,0.8,60,DJIA,0.9996351415612296
717,0.1,0.9,0.8,60,QQQ,1.001468576305212
718,0.1,0.9,0.8,60,SPY,1.000702820712506
719,0.1,0.9,0.8,60,VGT,0.9988044535140904
720,0.1,0.9,0.8,60,XLI,1.0002902730726753
721,0.1,0.9,0.8,80,AAPL,0.9980741432251372
722,0.1,0.9,0.8,80,AMZN,1.002523395424046
723,0.1,0.9,0.8,80,DJIA,0.9999360747556107
724,0.1,0.9,0.8,80,QQQ,1.0008676680624886
725,0.1,0.9,0.8,80,SPY,0.9993751522025878
726,0.1,0.9,0.8,80,VGT,0.9980404677656156
727,0.1,0.9,0.8,80,XLI,0.9994239270807992
728,0.1,0.9,0.9,20,AAPL,1.0006998996610377
729,0.1,0.9,0.9,20,AMZN,0.9982523777390148
730,0.1,0.9,0.9,20,DJIA,1.000057045091662
731,0.1,0.9,0.9,20,QQQ,1.001364566152704
732,0.1,0.9,0.9,20,SPY,0.9992389644650578
733,0.1,0.9,0.9,20,VGT,1.0019795810778018
734,0.1,0.9,0.9,20,XLI,1.0005842707144064
735,0.1,0.9,0.9,40,AAPL,1.0005437559998078
736,0.1,0.9,0.9,40,AMZN,1.0046937268433052
737,0.1,0.9,0.9,40,DJIA,0.9988338111743856
738,0.1,0.9,0.9,40,QQQ,0.999970099623702
739,0.1,0.9,0.9,40,SPY,1.0002781798855087
740,0.1,0.9,0.9,40,VGT,1.0013433597916384
741,0.1,0.9,0.9,40,XLI,1.0015951075258749
742,0.1,0.9,0.9,60,AAPL,1.0036806370344222
743,0.1,0.9,0.9,60,AMZN,1.0000886161367948
744,0.1,0.9,0.9,60,DJIA,0.9995114343106472
745,0.1,0.9,0.9,60,QQQ,0.9998404782645224
746,0.1,0.9,0.9,60,SPY,0.9990186981350068
747,0.1,0.9,0.9,60,VGT,1.0017421982330494
748,0.1,0.9,0.9,60,XLI,0.9998173838177771
749,0.1,0.9,0.9,80,AAPL,0.9967909560896691
750,0.1,0.9,0.9,80,AMZN,0.999124788327116
751,0.1,0.9,0.9,80,DJIA,1.0006429152279006
752,0.1,0.9,0.9,80,QQQ,1.001590715937582
753,0.1,0.9,0.9,80,SPY,0.9997405840261216
754,0.1,0.9,0.9,80,VGT,0.9992192472388106
755,0.1,0.9,0.9,80,XLI,1.0018656347676351
756,0.2,0.1,0.7,20,AAPL,1.0006703171296452
757,0.2,0.1,0.7,20,AMZN,1.001106937777721
758,0.2,0.1,0.7,20,DJIA,0.9998484256304712
759,0.2,0.1,0.7,20,QQQ,0.9999436217394572
760,0.2,0.1,0.7,20,SPY,1.0007464291076118
761,0.2,0.1,0.7,20,VGT,1.0012639150494624
762,0.2,0.1,0.7,20,XLI,1.0002221827097642
763,0.2,0.1,0.7,40,AAPL,1.0006512215773142
764,0.2,0.1,0.7,40,AMZN,0.9985795953705706
765,0.2,0.1,0.7,40,DJIA,1.0008592391983018
766,0.2,0.1,0.7,40,QQQ,1.0021030727257454
767,0.2,0.1,0.7,40,SPY,1.0003353352524045
768,0.2,0.1,0.7,40,VGT,1.002076648203459
769,0.2,0.1,0.7,40,XLI,1.0001017424993914
770,0.2,0.1,0.7,60,AAPL,0.9997709572034972
771,0.2,0.1,0.7,60,AMZN,0.9975981971199755
772,0.2,0.1,0.7,60,DJIA,1.0011603103306037
773,0.2,0.1,0.7,60,QQQ,0.999651118058288
774,0.2,0.1,0.7,60,SPY,1.0009367946900691
775,0.2,0.1,0.7,60,VGT,0.9973211620473736
776,0.2,0.1,0.7,60,XLI,1.0008551910011414
777,0.2,0.1,0.7,80,AAPL,0.9994611523972334
778,0.2,0.1,0.7,80,AMZN,0.998091442685986
